Date,Store_ID,Product_ID,Category,Sales,Inventory,Price,Promotion,Holiday,Temperature,Rainfall,Discount,Supplier_Lead_Time,Supplier_Reliability,Cost,Profit
2023-11-11,S001,P002,Food,24,96,402.39,0,0,30.7,0.0,0.0,13,0.9,255.44,3526.8
2023-11-11,S001,P003,Home,18,98,67.67,0,0,6.0,5.5,0.0,3,0.76,27.34,725.94
2023-11-11,S001,P004,Toys,18,77,289.83,0,0,27.8,7.2,0.0,6,0.7,180.91,1960.56
2023-11-11,S001,P005,Electronics,31,104,320.43,0,0,17.4,0.0,0.0,5,0.94,180.17,4348.06
2023-11-11,S002,P001,Clothing,17,104,254.63,0,0,23.8,4.4,0.0,2,0.9,150.07,1777.52
2023-11-11,S002,P002,Food,17,95,204.49,0,0,29.0,0.0,0.0,11,0.98,92.95,1896.18
2023-11-11,S002,P003,Home,26,113,446.05,0,0,8.6,0.0,0.0,3,0.76,283.18,4234.62
2023-11-11,S002,P004,Toys,16,59,259.52,0,0,3.9,0.0,0.0,11,0.9,125.78,2139.84
2023-11-11,S002,P005,Electronics,29,115,57.94,1,0,29.6,9.8,0.19,8,0.72,39.35,219.86
2023-11-11,S003,P001,Clothing,25,85,283.39,0,0,20.6,0.0,0.0,2,0.84,175.76,2690.75
2023-11-11,S003,P002,Food,25,128,331.23,0,0,23.4,4.7,0.0,6,0.75,196.5,3368.25
2023-11-11,S003,P003,Home,22,76,461.18,0,0,33.7,3.3,0.0,13,0.86,310.95,3305.06
2023-11-11,S003,P004,Toys,19,105,365.54,0,0,22.3,0.0,0.0,8,0.98,246.17,2268.03
2023-11-11,S003,P005,Electronics,26,118,120.03,0,0,29.7,8.2,0.0,11,0.83,52.7,1750.58
2023-11-12,S001,P001,Clothing,23,114,162.78,0,0,41.1,13.8,0.0,4,1.0,78.21,1945.11
2023-11-12,S001,P002,Food,26,86,115.61,0,0,35.4,,0.0,12,0.84,61.01,1419.6
2023-11-12,S001,P003,Home,31,75,473.53,0,1,18.2,3.3,0.0,8,0.72,344.73,3992.8
2023-11-12,S001,P004,Toys,31,115,151.37,1,1,12.9,3.7,0.06,6,0.71,66.85,2338.57
2023-11-12,S001,P005,Electronics,36,65,309.47,0,1,14.2,5.5,0.0,2,0.97,162.59,5287.68
2023-11-12,S002,P001,Clothing,18,110,266.57,1,0,23.3,0.0,0.18,1,1.0,188.26,545.89
2023-11-12,S002,P002,Food,16,114,407.11,0,0,24.4,0.2,0.0,2,0.89,270.74,2181.92
2023-11-12,S002,P003,Home,14,84,208.92,0,0,25.6,7.5,0.0,5,0.95,162.52,649.6
2023-11-12,S002,P004,Toys,24,98,417.66,0,0,10.7,6.5,0.0,13,0.92,169.07,5966.16
2023-11-12,S002,P005,Electronics,31,114,180.67,1,0,26.6,0.2,0.09,11,0.98,103.78,1879.52
2023-11-12,S003,P001,Clothing,17,75,196.23,0,0,30.1,0.0,0.0,3,0.74,120.77,1282.82
2023-11-12,S003,P002,Food,22,74,55.43,0,0,,3.9,0.0,11,0.72,30.1,557.26
2023-11-12,S003,P003,Home,36,88,217.62,0,0,31.7,1.3,0.0,7,,158.99,2110.68
2023-11-12,S003,P004,Toys,17,118,250.83,0,0,30.1,5.8,0.0,5,0.94,118.16,2255.39
2023-11-12,S003,P005,Electronics,19,72,316.07,0,1,,11.7,0.0,5,0.75,169.58,2783.31
2023-11-13,S001,P001,Clothing,120,99,34.43,0,0,21.7,0.0,0.0,2,0.9,16.21,437.28
2023-11-13,S001,P002,Food,17,125,449.9,0,0,14.1,5.2,0.0,11,0.93,292.29,2679.37
2023-11-13,S001,P003,Home,16,125,287.67,0,0,34.1,3.7,0.0,1,0.94,202.79,1358.08
2023-11-13,S001,P004,Toys,22,58,154.93,0,0,20.9,0.0,0.0,2,0.92,116.18,852.5
2023-11-13,S001,P005,Electronics,15,87,39.16,0,0,31.0,4.9,0.0,10,0.84,27.52,174.6
2023-11-13,S002,P001,Clothing,23,103,299.78,0,0,9.0,1.9,0.0,8,0.77,238.11,1418.41
2023-11-13,S002,P002,Food,22,97,443.93,0,0,26.3,1.2,0.0,1,0.8,282.67,3547.72
2023-11-13,S002,P003,Home,14,88,392.19,0,0,11.9,0.0,0.0,1,0.78,223.8,2357.46
2023-11-13,S002,P004,Toys,19,89,280.1,0,0,4.4,4.0,0.0,10,0.94,135.31,2751.01
2023-11-13,S002,P005,Electronics,23,100,442.73,0,0,16.4,0.0,0.0,8,0.85,250.47,4421.98
2023-11-13,S003,P001,Clothing,23,138,60.99,0,0,16.2,0.0,0.0,9,0.92,31.62,675.51
2023-11-13,S003,P002,Food,19,78,122.46,0,0,20.6,0.0,0.0,3,0.87,88.24,650.18
2023-11-13,S003,P003,Home,26,93,36.65,0,0,20.9,0.0,0.0,9,0.84,25.06,301.34
2023-11-13,S003,P004,Toys,28,99,175.79,0,0,17.5,0.0,0.0,11,0.85,138.29,1050.0
2023-11-13,S003,P005,Electronics,18,44,66.03,0,0,19.8,0.0,0.0,6,0.94,48.86,309.06
2023-11-14,S001,P001,Clothing,25,61,339.19,0,0,27.8,0.0,0.0,6,0.92,223.77,2885.5
2023-11-14,S001,P002,Food,22,81,434.87,0,0,18.3,6.2,0.0,2,0.81,230.25,4501.64
2023-11-14,S001,P003,Home,16,105,399.74,0,0,12.5,4.7,0.0,13,0.74,179.84,3518.4
2023-11-14,S001,P004,Toys,22,96,41.89,0,0,13.4,5.9,0.0,7,0.82,23.07,414.04
2023-11-14,S001,P005,Electronics,23,116,79.34,0,0,11.6,0.0,0.0,13,0.75,53.63,591.33
2023-11-14,S002,P001,Clothing,20,105,381.36,0,0,4.8,0.0,0.0,12,0.8,290.98,1807.6
2023-11-14,S002,P002,Food,16,113,323.8,0,0,28.2,1.6,0.0,6,0.91,158.11,2651.04
2023-11-14,S002,P003,Home,23,148,21.26,0,0,27.5,,0.0,7,0.93,13.41,180.55
2023-11-14,S002,P004,Toys,19,84,246.31,0,0,10.6,6.3,0.0,4,0.74,182.09,1220.18
2023-11-14,S002,P005,Electronics,28,156,244.13,0,0,31.0,0.0,0.0,11,,155.55,2480.24
2023-11-14,S003,P001,Clothing,15,108,178.77,0,0,16.8,4.6,0.0,4,0.76,138.99,596.7
2023-11-14,S003,P002,Food,18,88,84.5,0,0,16.7,0.0,0.0,1,0.7,54.33,543.06
2023-11-14,S003,P003,Home,28,113,469.07,0,0,26.5,0.0,0.0,4,0.96,328.95,3923.36
2023-11-14,S003,P004,Toys,24,97,336.19,0,0,23.9,0.0,0.0,2,0.92,195.17,3384.48
2023-11-14,S003,P005,Electronics,17,77,292.89,0,0,5.4,0.7,0.0,4,0.86,177.2,1966.73
2023-11-15,S001,P001,Clothing,19,75,293.37,0,0,6.9,,0.0,8,0.95,129.6,3111.63
2023-11-15,S001,P002,Food,16,100,260.69,0,0,13.7,6.4,0.0,10,0.96,197.82,1005.92
2023-11-15,S001,P003,Home,17,61,107.57,0,0,29.2,13.9,0.0,3,0.91,58.08,841.33
2023-11-15,S001,P004,Toys,36,64,123.76,1,0,21.6,0.7,0.06,6,0.89,89.6,962.44
2023-11-15,S001,P005,Electronics,20,117,407.54,0,0,23.4,3.5,0.0,11,0.84,290.3,2344.8
2023-11-15,S002,P001,Clothing,26,96,136.04,0,0,16.0,0.0,0.0,2,0.81,80.61,1441.18
2023-11-15,S002,P002,Food,21,83,240.78,0,0,26.3,3.8,0.0,1,0.71,134.71,2227.47
2023-11-15,S002,P003,Home,14,86,103.37,0,0,28.2,7.3,0.0,12,0.97,71.63,444.36
2023-11-15,S002,P004,Toys,15,99,368.25,0,0,18.4,0.0,0.0,11,0.87,254.15,1711.5
2023-11-15,S002,P005,Electronics,33,110,166.87,1,0,,0.0,0.16,2,0.74,83.54,1868.82
2023-11-15,S003,P001,Clothing,18,63,498.09,0,0,28.7,1.5,0.0,5,0.91,392.46,1901.34
2023-11-15,S003,P002,Food,23,66,421.64,0,0,9.0,,0.0,10,0.97,260.3,3710.82
2023-11-15,S003,P003,Home,18,74,193.25,0,0,23.8,0.0,0.0,5,0.74,119.59,1325.88
2023-11-15,S003,P004,Toys,20,114,342.19,0,0,10.6,2.6,0.0,6,0.77,197.18,2900.2
2023-11-15,S003,P005,Electronics,25,102,204.23,0,0,33.1,3.5,0.0,3,0.83,160.05,1104.5
2023-11-16,S001,P001,Clothing,21,123,222.96,0,0,27.7,6.0,0.0,3,0.95,146.76,1600.2
2023-11-16,S001,P002,Food,19,73,361.5,0,0,,0.0,0.0,9,0.89,240.82,2292.92
2023-11-16,S001,P003,Home,20,83,480.63,0,0,22.0,0.0,0.0,4,0.88,302.69,3558.8
2023-11-16,S001,P004,Toys,15,92,138.27,0,0,13.0,11.1,0.0,12,0.9,70.57,1015.5
2023-11-16,S001,P005,Electronics,21,109,216.78,0,0,30.1,2.5,0.0,6,0.77,117.37,2087.61
2023-11-16,S002,P001,Clothing,18,98,190.76,0,0,44.0,7.5,0.0,10,0.99,89.96,1814.4
2023-11-16,S002,P002,Food,135,72,83.02,0,0,17.2,0.0,0.0,5,0.89,55.04,755.46
2023-11-16,S002,P003,Home,19,91,332.28,0,0,12.5,0.0,0.0,5,,179.31,2906.43
2023-11-16,S002,P004,Toys,23,92,225.94,0,0,31.8,3.9,0.0,1,0.74,158.3,1555.72
2023-11-16,S002,P005,Electronics,20,117,10.74,0,0,25.6,1.6,0.0,11,0.87,4.7,120.8
2023-11-16,S003,P001,Clothing,10,110,151.15,0,0,,5.4,0.0,9,0.77,113.02,381.3
2023-11-16,S003,P002,Food,22,110,13.26,0,0,22.7,8.2,0.0,9,0.8,9.95,72.82
2023-11-16,S003,P003,Home,17,92,324.6,0,0,36.8,8.1,0.0,9,0.77,217.23,1825.29
2023-11-16,S003,P004,Toys,24,74,344.32,0,0,25.3,0.7,0.0,3,0.97,248.24,2305.92
2023-11-16,S003,P005,Electronics,28,90,11.58,0,0,32.4,0.0,0.0,6,0.76,5.64,166.32
2023-11-17,S001,P001,Clothing,25,109,266.3,0,0,22.8,0.0,0.0,11,0.95,189.71,1914.75
2023-11-17,S001,P002,Food,30,85,461.53,1,0,10.2,,0.11,1,0.97,294.83,3477.95
2023-11-17,S001,P003,Home,17,103,459.43,0,0,25.9,2.7,0.0,10,0.73,345.41,1938.34
2023-11-17,S001,P004,Toys,17,91,360.83,0,0,19.2,8.3,0.0,12,0.99,224.59,2316.08
2023-11-17,S001,P005,Electronics,20,90,240.51,0,0,13.9,0.0,0.0,7,0.9,166.68,1476.6
2023-11-17,S002,P001,Clothing,22,108,96.54,0,1,32.0,1.0,0.0,2,0.97,63.41,728.86
2023-11-17,S002,P001,Clothing,22,108,96.54,0,1,32.0,1.0,0.0,2,0.97,63.41,728.86
2023-11-17,S002,P002,Food,15,99,446.14,0,0,29.1,6.1,0.0,11,0.77,317.33,1932.15
2023-11-17,S002,P003,Home,24,95,497.97,0,0,18.1,1.6,0.0,1,0.94,306.3,4600.08
2023-11-17,S002,P004,Toys,17,92,60.96,0,0,25.2,4.7,0.0,3,0.96,35.12,439.28
2023-11-17,S002,P005,Electronics,18,91,354.65,0,0,9.8,0.0,0.0,5,0.79,144.35,3785.4
2023-11-17,S003,P001,Clothing,19,108,285.62,0,0,,4.8,0.0,10,0.78,194.18,1737.36
2023-11-17,S003,P002,Food,23,87,241.23,0,0,-1.7,7.6,0.0,6,0.89,123.39,2710.32
2023-11-17,S003,P003,Home,23,111,477.33,0,0,21.0,1.2,0.0,10,0.85,201.67,6340.18
2023-11-17,S003,P004,Toys,19,109,375.29,0,0,24.8,0.0,0.0,11,0.84,239.83,2573.74
2023-11-17,S003,P005,Electronics,25,85,23.03,0,0,15.2,2.8,0.0,10,0.93,13.71,233.0
2023-11-18,S001,P001,Clothing,28,77,304.33,1,0,11.8,4.2,0.15,11,0.9,209.33,1381.81
2023-11-18,S001,P002,Food,13,94,411.82,0,0,34.4,7.8,0.0,6,0.95,209.86,2625.48
2023-11-18,S001,P003,Home,17,55,347.0,0,0,20.9,12.0,0.0,6,0.82,276.67,1195.61
2023-11-18,S001,P004,Toys,16,108,235.98,0,0,17.0,0.0,0.0,9,0.95,175.71,964.32
2023-11-18,S001,P005,Electronics,17,132,461.12,0,0,21.1,8.2,0.0,12,0.78,192.11,4573.17
2023-11-18,S002,P001,Clothing,26,112,482.9,0,0,27.5,0.0,0.0,3,0.75,379.65,2684.5
2023-11-18,S002,P002,Food,26,83,265.62,0,1,23.1,7.1,0.0,10,0.85,179.26,2245.36
2023-11-18,S002,P003,Home,15,66,53.63,0,0,19.7,0.0,0.0,2,0.74,41.6,180.45
2023-11-18,S002,P004,Toys,23,89,326.77,0,0,25.2,3.3,0.0,5,0.75,247.01,1834.48
2023-11-18,S002,P005,Electronics,19,121,393.51,0,0,19.3,1.9,0.0,1,0.83,239.3,2929.99
2023-11-18,S003,P001,Clothing,23,118,361.86,0,0,15.7,3.8,0.0,12,0.78,179.18,4201.64
2023-11-18,S003,P002,Food,19,79,386.73,0,1,19.4,2.4,0.0,1,0.92,198.36,3579.03
2023-11-18,S003,P003,Home,26,98,11.48,0,0,34.4,4.4,0.0,10,0.75,8.94,66.04
2023-11-18,S003,P004,Toys,23,75,410.05,0,0,4.6,,0.0,3,0.83,305.4,2406.95
2023-11-18,S003,P005,Electronics,31,106,425.75,1,0,26.3,0.0,0.16,8,0.76,232.78,3870.35
2023-11-19,S001,P001,Clothing,19,98,404.12,0,0,10.4,0.0,0.0,2,,173.61,4379.69
2023-11-19,S001,P002,Food,22,73,408.58,0,0,24.8,4.2,0.0,8,0.72,274.49,2949.98
2023-11-19,S001,P003,Home,18,94,80.08,0,0,9.1,,0.0,11,0.71,61.13,341.1
2023-11-19,S001,P004,Toys,25,99,31.7,0,0,12.8,1.5,0.0,13,0.91,19.0,317.5
2023-11-19,S001,P005,Electronics,24,58,220.4,0,0,0.1,4.8,0.0,8,0.77,111.02,2625.12
2023-11-19,S002,P001,Clothing,25,118,486.31,0,0,31.4,0.0,0.0,2,0.84,207.16,6978.75
2023-11-19,S002,P002,Food,18,79,20.13,0,0,17.4,3.8,0.0,2,0.75,9.51,191.16
2023-11-19,S002,P003,Home,15,89,242.65,0,0,33.0,9.5,0.0,4,0.79,177.02,984.45
2023-11-19,S002,P004,Toys,26,98,150.16,0,1,19.2,5.4,0.0,10,0.9,90.38,1554.28
2023-11-19,S002,P005,Electronics,15,79,229.4,0,0,2.0,0.0,0.0,2,0.77,98.03,1970.55
2023-11-19,S003,P001,Clothing,31,100,183.71,0,0,12.4,4.1,0.0,3,0.71,114.78,2136.83
2023-11-19,S003,P002,Food,13,92,171.42,0,0,31.5,8.6,0.0,9,0.89,129.69,542.49
2023-11-19,S003,P003,Home,28,79,287.31,0,0,14.7,0.5,0.0,13,0.78,227.35,1678.88
2023-11-19,S003,P004,Toys,15,93,452.06,0,0,28.9,,0.0,5,,300.44,2274.3
2023-11-19,S003,P005,Electronics,29,102,355.07,0,1,35.0,1.4,0.0,8,0.74,279.33,2196.46
2023-11-20,S001,P001,Clothing,15,118,350.04,0,0,18.6,11.8,0.0,5,0.86,187.6,2436.6
2023-11-20,S001,P002,Food,18,103,437.83,0,0,43.6,10.7,0.0,2,0.7,176.23,4708.8
2023-11-20,S001,P003,Home,18,69,218.75,0,0,0.9,5.6,0.0,9,0.86,133.61,1532.52
2023-11-20,S001,P004,Toys,24,137,108.23,0,0,24.9,14.4,0.0,4,0.92,72.34,861.36
2023-11-20,S001,P005,Electronics,22,96,112.54,0,0,28.5,,0.0,11,0.97,52.72,1316.04
2023-11-20,S002,P001,Clothing,16,143,358.72,0,0,31.1,0.0,0.0,5,0.94,172.08,2986.24
2023-11-20,S002,P002,Food,21,154,456.19,0,0,12.6,5.3,0.0,9,0.89,201.49,5348.7
2023-11-20,S002,P003,Home,22,85,207.21,0,0,,11.8,0.0,9,0.74,109.83,2142.36
2023-11-20,S002,P004,Toys,39,150,230.61,1,0,30.3,,0.29,12,0.96,128.75,1364.34
2023-11-20,S002,P005,Electronics,21,83,465.43,0,1,33.6,0.9,0.0,3,0.73,342.15,2588.88
2023-11-20,S003,P001,Clothing,19,132,332.77,0,0,15.5,0.1,0.0,9,0.7,241.06,1742.49
2023-11-20,S003,P002,Food,24,106,372.39,0,0,16.5,0.9,0.0,9,0.93,235.2,3292.56
2023-11-20,S003,P003,Home,18,86,268.6,0,0,22.2,7.3,0.0,5,0.91,125.65,2573.1
2023-11-20,S003,P004,Toys,15,105,134.05,0,0,23.7,5.4,0.0,5,0.93,106.23,417.3
2023-11-20,S003,P005,Electronics,22,119,144.04,0,0,23.2,8.3,0.0,2,0.75,58.58,1880.12
2023-11-21,S001,P001,Clothing,21,116,427.29,0,0,26.5,14.3,0.0,2,0.93,272.86,3243.03
2023-11-21,S001,P002,Food,13,92,75.65,0,0,,0.0,0.0,10,0.89,40.79,453.18
2023-11-21,S001,P002,Food,13,92,75.65,0,0,,0.0,0.0,10,0.89,40.79,453.18
2023-11-21,S001,P003,Home,19,88,435.42,0,1,,4.1,0.0,3,0.91,180.2,4849.18
2023-11-21,S001,P004,Toys,115,82,49.29,0,0,5.7,0.0,0.0,6,0.85,20.8,655.27
2023-11-21,S001,P005,Electronics,30,73,289.13,1,0,,0.0,0.09,8,0.77,157.94,3155.05
2023-11-21,S002,P001,Clothing,16,89,293.86,0,0,18.3,7.2,0.0,6,0.92,148.31,2328.8
2023-11-21,S002,P002,Food,24,122,43.31,1,0,31.1,7.0,0.16,6,0.84,33.66,65.29
2023-11-21,S002,P003,Home,18,119,40.01,0,0,35.5,8.9,0.0,9,0.86,20.2,356.58
2023-11-21,S002,P004,Toys,14,85,81.32,0,0,17.5,2.6,0.0,1,0.73,40.1,577.08
2023-11-21,S002,P005,Electronics,33,97,15.42,1,0,25.2,2.9,0.06,4,0.99,10.43,134.14
2023-11-21,S003,P001,Clothing,15,105,475.58,0,1,20.4,0.0,0.0,12,0.91,203.04,4088.1
2023-11-21,S003,P002,Food,17,135,422.88,0,0,35.0,5.1,0.0,10,0.73,238.81,3129.19
2023-11-21,S003,P003,Home,22,132,213.13,0,0,22.3,7.9,0.0,13,0.88,152.24,1339.58
2023-11-21,S003,P004,Toys,18,101,202.95,0,0,19.3,0.0,0.0,10,0.91,135.9,1206.9
2023-11-21,S003,P005,Electronics,19,51,188.71,1,0,28.4,1.2,0.3,4,0.72,79.66,996.3
2023-11-22,S001,P001,Clothing,32,89,108.33,0,0,,7.0,0.0,11,0.99,71.19,1188.48
2023-11-22,S001,P002,Food,12,87,316.15,0,0,15.4,0.0,0.0,9,0.79,142.01,2089.68
2023-11-22,S001,P003,Home,18,85,384.97,0,0,17.6,1.0,0.0,9,0.93,218.56,2995.38
2023-11-22,S001,P004,Toys,28,148,192.35,1,0,21.9,9.7,0.12,9,0.93,130.16,1095.02
2023-11-22,S001,P005,Electronics,19,95,211.87,0,0,19.4,5.3,0.0,9,1.0,153.86,1102.19
2023-11-22,S002,P001,Clothing,29,107,452.65,0,0,19.5,0.0,0.0,5,0.8,188.5,7660.35
2023-11-22,S002,P002,Food,11,93,391.45,0,0,37.4,,0.0,5,0.74,215.93,1930.72
2023-11-22,S002,P003,Home,24,70,55.9,0,0,0.9,,0.0,2,0.8,31.83,577.68
2023-11-22,S002,P004,Toys,14,127,145.86,0,0,28.7,5.2,0.0,8,0.88,63.12,1158.36
2023-11-22,S002,P005,Electronics,18,94,161.55,0,0,18.8,0.0,0.0,1,0.92,103.8,1039.5
2023-11-22,S003,P001,Clothing,27,93,377.1,1,0,13.2,2.8,0.17,9,0.77,212.28,2719.25
2023-11-22,S003,P002,Food,20,113,307.24,0,0,22.0,0.0,0.0,6,0.74,225.51,1634.6
2023-11-22,S003,P003,Home,24,92,232.98,0,0,37.8,1.9,0.0,9,1.0,148.64,2024.16
2023-11-22,S003,P004,Toys,10,127,141.04,0,0,24.2,2.4,0.0,2,,57.46,835.8
2023-11-22,S003,P005,Electronics,16,87,222.94,0,0,25.8,2.4,0.0,7,0.89,147.45,1207.84
2023-11-23,S001,P001,Clothing,23,114,379.17,0,0,42.1,0.0,0.0,11,0.91,281.76,2240.43
2023-11-23,S001,P002,Food,26,100,390.12,0,0,25.6,6.2,0.0,7,0.73,283.01,2784.86
2023-11-23,S001,P003,Home,17,95,410.67,0,0,21.9,,0.0,6,0.9,211.27,3389.8
2023-11-23,S001,P004,Toys,14,114,25.89,0,0,13.2,5.6,0.0,3,0.74,11.14,206.5
2023-11-23,S001,P005,Electronics,27,85,263.59,1,0,21.9,0.0,0.18,1,0.84,161.66,1471.06
2023-11-23,S002,P001,Clothing,19,106,321.9,0,0,14.1,7.3,0.0,4,0.93,250.47,1357.17
2023-11-23,S002,P002,Food,18,109,121.29,0,0,14.6,4.4,0.0,10,0.81,82.96,689.94
2023-11-23,S002,P003,Home,25,113,324.7,0,0,21.0,3.3,0.0,2,0.91,246.55,1953.75
2023-11-23,S002,P004,Toys,15,88,83.87,0,0,35.0,0.0,0.0,11,0.9,46.93,554.1
2023-11-23,S002,P005,Electronics,20,74,385.91,0,0,4.6,3.6,0.0,7,0.71,231.51,3088.0
2023-11-23,S003,P001,Clothing,15,135,299.24,0,0,31.7,1.3,0.0,2,0.86,159.04,2103.0
2023-11-23,S003,P002,Food,20,100,244.48,0,0,11.5,9.5,0.0,9,,193.0,1029.6
2023-11-23,S003,P003,Home,13,105,393.16,0,0,35.3,4.6,0.0,10,,220.79,2240.81
2023-11-23,S003,P004,Toys,22,124,189.19,0,0,37.5,0.0,0.0,9,0.98,81.11,2377.76
2023-11-23,S003,P005,Electronics,20,72,355.3,0,0,19.5,0.0,0.0,8,0.88,154.18,4022.4
2023-11-24,S001,P001,Clothing,30,92,471.57,0,1,28.4,0.0,0.0,9,0.79,221.29,7508.4
2023-11-24,S001,P002,Food,16,110,295.14,0,0,9.2,0.0,0.0,2,0.83,189.83,1684.96
2023-11-24,S001,P003,Home,33,86,261.84,1,0,19.1,4.4,0.17,12,0.95,177.82,1303.74
2023-11-24,S001,P004,Toys,25,84,55.49,0,0,34.8,0.0,0.0,11,0.85,33.78,542.75
2023-11-24,S001,P005,Electronics,27,87,483.95,0,0,24.8,9.5,0.0,2,0.88,220.74,7106.67
2023-11-24,S002,P001,Clothing,27,82,51.16,0,0,26.8,10.4,0.0,10,0.8,39.52,314.28
2023-11-24,S002,P002,Food,29,116,112.65,0,0,15.1,4.1,0.0,10,1.0,56.49,1628.64
2023-11-24,S002,P003,Home,75,119,205.59,0,0,11.1,5.3,0.0,8,,122.13,1251.9
2023-11-24,S002,P004,Toys,20,86,402.35,0,0,33.5,3.1,0.0,2,0.92,175.59,4535.2
2023-11-24,S002,P005,Electronics,21,97,251.36,0,0,35.5,2.1,0.0,4,0.8,147.1,2189.46
2023-11-24,S003,P001,Clothing,26,102,346.77,0,0,,3.5,0.0,7,0.77,248.17,2563.6
2023-11-24,S003,P002,Food,18,98,497.75,0,0,1.0,,0.0,4,0.89,391.71,1908.72
2023-11-24,S003,P003,Home,16,92,58.87,0,0,25.5,0.0,0.0,2,0.72,38.18,331.04
2023-11-24,S003,P004,Toys,39,75,272.22,1,1,14.7,,0.18,7,0.75,152.83,2745.23
2023-11-24,S003,P005,Electronics,16,121,465.02,0,0,19.8,3.2,0.0,1,0.71,197.4,4281.92
2023-11-25,S001,P001,Clothing,20,74,202.02,0,0,8.5,8.8,0.0,12,0.79,111.29,1814.6
2023-11-25,S001,P002,Food,17,59,307.38,0,0,36.0,14.1,0.0,4,0.86,217.46,1528.64
2023-11-25,S001,P003,Home,33,123,327.45,1,0,7.6,0.0,0.3,4,0.9,191.67,1238.98
2023-11-25,S001,P004,Toys,22,113,221.55,0,0,-0.4,1.0,0.0,12,0.85,96.08,2760.34
2023-11-25,S001,P005,Electronics,22,104,241.27,0,0,24.7,0.0,0.0,13,0.94,181.56,1313.62
2023-11-25,S002,P001,Clothing,18,126,48.77,0,0,21.6,2.8,0.0,4,0.92,31.33,313.92
2023-11-25,S002,P002,Food,19,83,279.22,0,0,3.6,6.6,0.0,5,0.89,206.35,1384.53
2023-11-25,S002,P003,Home,31,92,354.42,0,0,25.0,0.0,0.0,4,,252.1,3171.92
2023-11-25,S002,P004,Toys,23,103,309.81,0,0,38.4,4.0,0.0,2,0.79,183.19,2912.26
2023-11-25,S002,P005,Electronics,23,98,386.23,0,0,11.7,0.0,0.0,9,0.85,184.5,4639.79
2023-11-25,S003,P001,Clothing,17,76,27.3,0,0,14.9,13.1,0.0,3,0.84,18.36,151.98
2023-11-25,S003,P002,Food,28,79,343.42,0,0,3.2,0.0,0.0,2,0.74,178.96,4604.88
2023-11-25,S003,P003,Home,110,108,423.98,0,0,7.3,0.0,0.0,1,0.76,182.7,5308.16
2023-11-25,S003,P004,Toys,18,83,355.42,0,0,20.1,5.7,0.0,10,0.92,186.83,3034.62
2023-11-25,S003,P005,Electronics,17,94,412.86,0,0,14.5,7.6,0.0,8,0.92,230.79,3095.19
2023-11-26,S001,P001,Clothing,25,99,39.01,0,0,,9.1,0.0,7,0.94,27.57,286.0
2023-11-26,S001,P002,Food,27,69,137.67,0,0,18.2,0.0,0.0,7,0.76,81.41,1519.02
2023-11-26,S001,P003,Home,25,106,429.67,0,0,11.0,5.2,0.0,9,0.74,225.39,5107.0
2023-11-26,S001,P004,Toys,26,101,117.61,0,0,13.1,6.7,0.0,7,0.82,49.75,1764.36
2023-11-26,S001,P005,Electronics,25,45,262.54,0,0,9.6,1.5,0.0,4,0.8,152.41,2753.25
2023-11-26,S002,P001,Clothing,26,78,279.78,0,0,16.3,4.2,0.0,10,0.83,182.51,2529.02
2023-11-26,S002,P002,Food,17,123,447.65,0,0,,1.8,0.0,5,0.91,342.07,1794.86
2023-11-26,S002,P003,Home,16,66,335.34,0,0,4.4,,0.0,11,0.9,215.38,1919.36
2023-11-26,S002,P004,Toys,23,111,430.79,0,0,16.2,0.0,0.0,2,0.76,340.01,2087.94
2023-11-26,S002,P005,Electronics,23,112,353.45,0,0,14.2,0.0,0.0,11,0.91,172.02,4172.89
2023-11-26,S003,P001,Clothing,18,74,155.68,0,0,23.2,4.5,0.0,7,1.0,109.2,836.64
2023-11-26,S003,P002,Food,26,67,16.8,0,0,29.3,7.2,0.0,11,0.83,7.15,250.9
2023-11-26,S003,P003,Home,37,133,400.17,1,0,44.9,5.5,0.1,2,0.76,270.86,3303.84
2023-11-26,S003,P004,Toys,22,95,56.35,0,0,24.9,5.1,0.0,4,0.82,28.59,610.72
2023-11-26,S003,P005,Electronics,13,140,181.01,0,0,24.6,6.1,0.0,9,0.8,135.43,592.54
2023-11-27,S001,P001,Clothing,19,41,143.07,0,0,31.1,0.3,0.0,11,0.76,103.1,759.43
2023-11-27,S001,P002,Food,39,78,86.83,0,0,25.6,0.7,0.0,6,0.75,52.01,1357.98
2023-11-27,S001,P003,Home,20,112,47.08,0,0,,8.5,0.0,4,0.79,35.32,235.2
2023-11-27,S001,P004,Toys,23,92,18.57,0,0,11.9,,0.0,6,0.91,9.61,206.08
2023-11-27,S001,P005,Electronics,21,91,373.02,0,0,,6.1,0.0,9,,183.59,3978.03
2023-11-27,S002,P001,Clothing,28,91,380.42,0,0,19.5,1.2,0.0,7,0.89,170.54,5876.64
2023-11-27,S002,P002,Food,17,131,70.14,0,0,28.7,0.0,0.0,12,0.73,34.21,610.81
2023-11-27,S002,P003,Home,33,124,229.87,0,1,,7.1,0.0,13,0.94,146.36,2755.83
2023-11-27,S002,P004,Toys,45,131,197.09,1,0,28.2,6.0,0.16,1,0.99,118.48,2118.4
2023-11-27,S002,P005,Electronics,33,99,438.58,0,0,30.7,,0.0,13,0.76,322.73,3823.05
2023-11-27,S003,P001,Clothing,27,81,435.73,0,0,23.1,8.1,0.0,3,0.83,312.96,3314.79
